Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_2;4936828;True;560872;2012-09-17 07:11:37;431;9;0;7;0.2833333333333333;187751.61666666667;44;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_4;4936828;EMPTY;560872;2012-09-17 07:11:46;431;9;0;7;0.15;187751.76666666663;46;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_495;4936828;EMPTY;560872;2012-09-17 07:11:46;431;9;0;7;0.0;187751.76666666663;45;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_500;4936828;42;560872;2012-09-17 07:12:18;432;9;0;7;0.5333333333333333;187752.3;47;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_1;4936828;EMPTY;560872;2012-09-17 07:12:20;432;9;0;7;0.0333333333333333;187752.3333333333;48;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_3;4936828;EMPTY;560872;2012-09-17 07:12:32;432;9;0;7;0.0;187752.53333333333;50;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_4;4936828;EMPTY;560872;2012-09-17 07:12:32;432;9;0;7;0.2;187752.53333333333;51;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_515;4936828;EMPTY;560872;2012-09-17 07:12:32;432;9;0;7;0.0;187752.53333333333;49;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_519;4936828;False;560872;2012-09-17 07:13:57;433;9;0;7;1.4166666666666667;187753.95;52;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_BB_540;4936828;False;560872;2012-09-17 07:14:00;434;9;0;7;0.05;187754.0;53;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_BB_775;4936828;EMPTY;560872;2012-09-17 07:14:35;434;9;0;7;0.5833333333333334;187754.5833333333;54;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_814;4936828;EMPTY;560872;2012-09-17 07:16:45;436;9;0;7;2.1666666666666665;187756.75;55;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_815;4936828;EMPTY;560872;2012-09-17 07:19:17;439;9;0;7;2.533333333333333;187759.28333333333;56;56
4936828.0;0.0;5028023;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_820;4936828;EMPTY;560872;2012-09-17 07:19:21;439;9;0;7;0.0666666666666666;187759.35;57;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;08_AWB45_050;3273854;False;3273854;2012-09-17 09:15:35;555;9;0;9;18409.516666666663;85635.58333333333;27;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_1;3273854;EMPTY;3273854;2012-09-17 09:15:36;555;9;0;9;0.0166666666666666;85635.6;28;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_2;3273854;EMPTY;3273854;2012-09-17 09:15:37;555;9;0;9;0.0166666666666666;85635.61666666667;29;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_193;3273854;False;3273854;2012-09-17 09:15:38;555;9;0;9;0.0166666666666666;85635.63333333333;30;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_195;560464;EMPTY;3273854;2012-09-17 09:15:40;555;9;0;9;0.0333333333333333;85635.66666666667;32;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;08_AWB45_005;3273854;True;3273854;2012-09-17 09:15:40;555;9;0;9;0.0;85635.66666666667;31;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_196;3273854;False;3273854;2012-09-17 09:15:41;555;9;0;9;0.0166666666666666;85635.68333333333;33;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_200;3273854;False;3273854;2012-09-17 09:15:42;555;9;0;9;0.0166666666666666;85635.7;34;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_1;3273854;EMPTY;3273854;2012-09-17 09:15:43;555;9;0;9;0.0166666666666666;85635.71666666666;35;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_2;3273854;EMPTY;3273854;2012-09-17 09:15:44;555;9;0;9;0.0166666666666666;85635.73333333334;36;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_330;3273854;False;3273854;2012-09-17 09:15:48;555;9;0;9;0.0666666666666666;85635.8;37;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;3273854;False;3273854;2012-09-17 09:15:49;555;9;0;9;0.0166666666666666;85635.81666666667;38;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_370;3273854;EMPTY;3273854;2012-09-17 09:15:50;555;9;0;9;0.0;85635.83333333333;39;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560464;EMPTY;3273854;2012-09-17 09:15:50;555;9;0;9;0.0166666666666666;85635.83333333333;40;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;3273854;False;3273854;2012-09-17 09:15:52;555;9;0;9;0.0333333333333333;85635.86666666667;41;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;3273854;False;3273854;2012-09-17 09:15:53;555;9;0;9;0.0166666666666666;85635.88333333333;42;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;11_AH_II_010;3273854;False;3273854;2012-09-17 09:15:54;555;9;0;9;0.0166666666666666;85635.9;43;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;3273854;False;3273854;2012-09-17 09:15:55;555;9;0;9;0.0;85635.91666666667;44;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560464;EMPTY;3273854;2012-09-17 09:15:55;555;9;0;9;0.0166666666666666;85635.91666666667;45;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;3273854;False;3273854;2012-09-17 09:15:58;555;9;0;9;0.05;85635.96666666666;46;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_4;3273854;EMPTY;560890;2012-09-17 11:05:41;665;9;0;11;109.71666666666668;85745.68333333333;47;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_491;560890;False;560890;2012-09-17 11:05:45;665;9;0;11;0.0666666666666666;85745.75;48;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5;560890;EMPTY;560890;2012-09-17 11:05:46;665;9;0;11;0.0166666666666666;85745.76666666666;49;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_495;560464;EMPTY;560890;2012-09-17 11:05:48;665;9;0;11;0.0333333333333333;85745.8;50;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560890;42;560890;2012-09-17 11:05:51;665;9;0;11;0.05;85745.85;51;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560890;EMPTY;560890;2012-09-17 11:06:21;666;9;0;11;0.5;85746.35;53;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560890;EMPTY;560890;2012-09-17 11:06:21;666;9;0;11;0.0;85746.35;52;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560464;EMPTY;560890;2012-09-17 11:06:24;666;9;0;11;0.05;85746.4;56;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_4;560464;EMPTY;560890;2012-09-17 11:06:24;666;9;0;11;0.0;85746.4;54;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560464;EMPTY;560890;2012-09-17 11:06:24;666;9;0;11;0.0;85746.4;55;55
4901428.0;1920.6069;5327966;deviant;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_519;560890;False;560890;2012-09-17 11:06:32;666;9;0;11;0.1333333333333333;85746.53333333334;57;55
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;2670601;True;2670601;2012-09-17 13:52:05;832;9;0;13;7219.366666666667;26872.08333333333;22;55
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040;2670601;other;2670601;2012-09-17 13:52:11;832;9;0;13;0.0;26872.18333333333;23;55
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_045;2670601;EMPTY;2670601;2012-09-17 13:52:11;832;9;0;13;0.1;26872.18333333333;24;55
4901428.0;2216.0784;5299703;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380;3273854;False;3273854;2012-09-17 15:01:14;901;9;0;15;59056.25;98941.23333333334;30;55
4901428.0;2216.0784;5299703;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_440_1;3273854;EMPTY;3273854;2012-09-17 15:01:15;901;9;0;15;0.0166666666666666;98941.25;31;55
4901428.0;1933.0159;5874335;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;2670601;EMPTY;560925;2012-09-17 22:00:00;1320;9;0;22;0.0;0.0;1;57
560950.0;0.0;5878428;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560912;EMPTY;560912;2012-09-17 22:00:00;1320;9;0;22;0.0;0.0;1;57
560950.0;0.0;4546478;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_3;560950;EMPTY;560872;2012-09-17 22:00:00;1320;9;0;22;5021.283333333334;342660.0;59;57
4901428.0;0.0;5359608;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560872;EMPTY;560872;2012-09-17 22:00:00;1320;9;0;22;59681.76666666667;60480.0;12;57
4901428.0;0.0;5844473;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560872;EMPTY;560872;2012-09-17 22:00:00;1320;9;0;22;6303.25;7200.0;41;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;3273854;EMPTY;560890;2012-09-18 07:47:20;467;9;1;7;11108.7;40907.333333333336;32;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560890;EMPTY;560890;2012-09-18 07:47:25;467;9;1;7;0.0833333333333333;40907.41666666666;34;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491;560890;False;560890;2012-09-18 07:47:25;467;9;1;7;0.0;40907.41666666666;33;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560464;EMPTY;560890;2012-09-18 07:47:32;467;9;1;7;0.1166666666666666;40907.53333333333;35;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560890;42;560890;2012-09-18 07:47:40;467;9;1;7;0.1333333333333333;40907.66666666666;36;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560890;EMPTY;560890;2012-09-18 07:48:18;468;9;1;7;0.0;40908.3;37;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560890;EMPTY;560890;2012-09-18 07:48:18;468;9;1;7;0.6333333333333333;40908.3;38;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560464;EMPTY;560890;2012-09-18 07:48:23;468;9;1;7;0.0833333333333333;40908.38333333333;41;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4;560464;EMPTY;560890;2012-09-18 07:48:23;468;9;1;7;0.0;40908.38333333333;40;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560464;EMPTY;560890;2012-09-18 07:48:23;468;9;1;7;0.0;40908.38333333333;39;57
560464.0;1569.8767;5746246;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519;560890;False;560890;2012-09-18 07:48:31;468;9;1;7;0.1333333333333333;40908.51666666667;42;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_450;4936828;other;560462;2012-09-18 08:50:12;530;9;1;8;98570.2;884750.2;51;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_451;4936828;True;560462;2012-09-18 08:50:15;530;9;1;8;0.05;884750.25;52;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_455;4936828;False;560462;2012-09-18 08:50:20;530;9;1;8;0.0833333333333333;884750.3333333334;53;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_465;4936828;EMPTY;560462;2012-09-18 08:50:23;530;9;1;8;0.05;884750.3833333333;54;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_010;4936828;True;560462;2012-09-18 08:50:25;530;9;1;8;0.0333333333333333;884750.4166666666;55;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_020;4936828;42;560462;2012-09-18 08:50:30;530;9;1;8;0.0833333333333333;884750.5;56;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_040;4936828;EMPTY;560462;2012-09-18 08:51:10;531;9;1;8;0.6666666666666666;884751.1666666666;57;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_045;4936828;EMPTY;560462;2012-09-18 08:51:12;531;9;1;8;0.0333333333333333;884751.2;58;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_1;4936828;EMPTY;560462;2012-09-18 08:51:15;531;9;1;8;0.0;884751.25;59;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2;4936828;EMPTY;560462;2012-09-18 08:51:15;531;9;1;8;0.05;884751.25;60;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_060;4936828;False;560462;2012-09-18 08:51:19;531;9;1;8;0.0666666666666666;884751.3166666667;61;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11_AH_II_010;4936828;False;560462;2012-09-18 08:51:23;531;9;1;8;0.0666666666666666;884751.3833333333;62;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_480;4936828;False;560462;2012-09-18 08:51:24;531;9;1;8;0.0166666666666666;884751.4;63;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_1;4936828;EMPTY;560462;2012-09-18 08:51:28;531;9;1;8;0.0666666666666666;884751.4666666667;64;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_3;4936828;EMPTY;560462;2012-09-18 08:51:32;531;9;1;8;0.0;884751.5333333333;65;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_4;4936828;EMPTY;560462;2012-09-18 08:51:32;531;9;1;8;0.0666666666666666;884751.5333333333;66;57
4901428.0;553.008;3026543;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_500;4936828;42;560462;2012-09-18 08:51:42;531;9;1;8;0.1666666666666666;884751.7;67;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_050;2670601;False;2670601;2012-09-18 14:52:05;892;9;1;14;1499.9;28372.08333333333;25;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;2670601;EMPTY;2670601;2012-09-18 14:52:07;892;9;1;14;0.0333333333333333;28372.116666666665;26;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;2670601;EMPTY;2670601;2012-09-18 14:52:09;892;9;1;14;0.0333333333333333;28372.15;27;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_193;2670601;False;2670601;2012-09-18 14:52:12;892;9;1;14;0.05;28372.2;28;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;2670601;EMPTY;2670601;2012-09-18 14:52:15;892;9;1;14;0.05;28372.25;30;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;2670601;True;2670601;2012-09-18 14:52:15;892;9;1;14;0.0;28372.25;29;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;2670601;False;2670601;2012-09-18 14:52:17;892;9;1;14;0.0333333333333333;28372.283333333333;31;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;2670601;False;2670601;2012-09-18 14:52:18;892;9;1;14;0.0166666666666666;28372.3;32;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;2670601;EMPTY;2670601;2012-09-18 14:52:19;892;9;1;14;0.0166666666666666;28372.316666666666;33;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;2670601;EMPTY;2670601;2012-09-18 14:52:20;892;9;1;14;0.0166666666666666;28372.33333333333;34;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;2670601;False;2670601;2012-09-18 14:52:27;892;9;1;14;0.1166666666666666;28372.45;35;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;2670601;False;2670601;2012-09-18 14:52:30;892;9;1;14;0.05;28372.5;36;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;2670601;EMPTY;2670601;2012-09-18 14:52:32;892;9;1;14;0.0;28372.533333333333;37;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;2670601;EMPTY;2670601;2012-09-18 14:52:32;892;9;1;14;0.0333333333333333;28372.533333333333;38;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;2670601;False;2670601;2012-09-18 14:52:34;892;9;1;14;0.0333333333333333;28372.566666666666;39;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;2670601;False;2670601;2012-09-18 14:52:38;892;9;1;14;0.0666666666666666;28372.63333333333;40;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;2670601;True;2670601;2012-09-18 14:52:41;892;9;1;14;0.05;28372.68333333333;41;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_030;2670601;False;2670601;2012-09-18 14:52:45;892;9;1;14;0.0666666666666666;28372.75;42;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_020;2670601;True;2670601;2012-09-18 14:52:56;892;9;1;14;0.1833333333333333;28372.93333333333;43;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_035;2670601;EMPTY;2670601;2012-09-18 14:53:08;893;9;1;14;0.2;28373.13333333333;44;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_036;2670601;other;2670601;2012-09-18 14:53:30;893;9;1;14;0.3666666666666666;28373.5;45;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_037_1;2670601;EMPTY;2670601;2012-09-18 14:53:32;893;9;1;14;0.0333333333333333;28373.533333333333;46;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_037_3;2670601;EMPTY;2670601;2012-09-18 14:53:39;893;9;1;14;0.0;28373.65;47;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_040;2670601;EMPTY;2670601;2012-09-18 14:53:39;893;9;1;14;0.1166666666666666;28373.65;48;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_070_1;2670601;EMPTY;2670601;2012-09-18 14:53:41;893;9;1;14;0.0333333333333333;28373.68333333333;49;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_070_2;2670601;EMPTY;2670601;2012-09-18 14:53:43;893;9;1;14;0.0333333333333333;28373.716666666667;50;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_130;2670601;False;2670601;2012-09-18 14:54:13;894;9;1;14;0.5;28374.216666666667;51;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_140;2670601;other;2670601;2012-09-18 14:54:27;894;9;1;14;0.0;28374.45;52;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_145;2670601;EMPTY;2670601;2012-09-18 14:54:27;894;9;1;14;0.2333333333333333;28374.45;53;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;2670601;False;2670601;2012-09-18 14:54:29;894;9;1;14;0.0;28374.483333333334;54;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;2670601;EMPTY;2670601;2012-09-18 14:54:29;894;9;1;14;0.0333333333333333;28374.483333333334;55;57
4901428.0;646.3702400000001;5790328;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;2670601;False;2670601;2012-09-18 14:54:33;894;9;1;14;0.0666666666666666;28374.55;56;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_1;2670601;EMPTY;2670601;2012-09-18 16:55:14;1015;9;1;16;6895.233333333334;8335.233333333334;12;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_2;2670601;EMPTY;2670601;2012-09-18 16:55:15;1015;9;1;16;0.0166666666666666;8335.25;13;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;2670601;False;2670601;2012-09-18 16:55:16;1015;9;1;16;0.0166666666666666;8335.266666666666;14;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560464;EMPTY;2670601;2012-09-18 16:55:20;1015;9;1;16;0.0666666666666666;8335.333333333334;16;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;2670601;True;2670601;2012-09-18 16:55:20;1015;9;1;16;0.0;8335.333333333334;15;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;2670601;False;2670601;2012-09-18 16:55:21;1015;9;1;16;0.0166666666666666;8335.35;17;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;2670601;False;2670601;2012-09-18 16:55:22;1015;9;1;16;0.0166666666666666;8335.366666666667;18;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;2670601;EMPTY;2670601;2012-09-18 16:55:23;1015;9;1;16;0.0166666666666666;8335.383333333333;19;57
4901428.0;0.0;5846992;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;2670601;EMPTY;2670601;2012-09-18 16:55:24;1015;9;1;16;0.0166666666666666;8335.4;20;57
